date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
3/14/2009,39,44.1,0.73,0,0,4.92,50,14.09,60,16.11,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/17/2009,43,62.1,0,0,0,7.38,40,14.99,20,19.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
3/25/2009,42.1,48.9,0.01,0,0,4.7,130,12.97,110,16.11,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
3/27/2009,57,68,0.62,0,0,3.36,170,14.09,180,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
4/5/2009,44.1,82.9,0,0,0,8.5,210,23.04,200,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/7/2009,41,51.1,0,0,0,10.07,260,21.92,280,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/14/2009,55.9,73,0.12,0,0,7.61,210,14.99,200,17,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
4/19/2009,53.1,73,0,0,0,8.5,230,21.03,240,25.05,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
4/20/2009,59,79,0.36,0,0,10.29,220,23.94,200,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/11/2009,48,68,0.07,0,0,6.49,50,17,20,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/12/2009,46.9,75.9,0,0,0,3.36,20,14.09,30,19.91,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
5/14/2009,60.1,82,0,0,0,7.16,170,16.11,180,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/23/2009,61,84.9,0,0,0,5.59,180,14.99,170,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/26/2009,69.1,82,0.69,0,0,6.49,130,17,130,21.92,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/20/2009,73.9,96.1,0,0,0,7.61,270,16.11,290,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
6/27/2009,71.1,93.9,0,0,0,5.59,40,14.99,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/30/2009,64,95,0,0,0,4.92,240,19.91,250,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/6/2009,70,82.9,0.12,0,0,5.14,40,12.08,40,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
7/9/2009,69.1,87.1,0,0,0,6.93,90,14.09,80,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/10/2009,66,84,0,0,0,4.7,90,8.05,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/23/2009,72,93,0,0,0,5.59,210,14.99,200,21.92,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/29/2009,72,91.9,0.28,0,0,10.29,230,31.09,240,40.04,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/30/2009,73.9,95,0.06,0,0,8.28,210,23.94,210,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/2/2009,73.9,82.9,0.27,0,0,8.95,230,16.11,230,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
8/5/2009,72,96.1,0.18,0,0,5.82,230,17.9,230,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/7/2009,68,88,0,0,0,3.36,180,14.09,180,14.99,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/9/2009,70,99,0,0,0,7.61,220,23.04,210,34.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/12/2009,71.1,84,0.03,0,0,2.24,30,12.08,30,19.91,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/24/2009,68,87.1,0,0,0,3.8,40,12.97,50,16.11,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/27/2009,70,93.9,0,0,0,4.7,230,12.08,90,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/6/2009,63,87.1,0,0,0,6.26,100,19.91,90,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/7/2009,63,79,0.57,0,0,7.38,50,17.9,40,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
9/8/2009,68,80.1,0,0,0,8.05,30,17,30,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
9/13/2009,59,82,0,0,0,4.25,50,12.97,10,21.92,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/14/2009,57,87.1,0,0,0,2.01,90,12.08,120,16.11,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
9/18/2009,64.9,77,0,0,0,2.01,110,10.07,130,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/19/2009,62.1,81,0,0,0,5.59,90,14.99,80,21.03,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/26/2009,63,68,0.32,0,0,6.49,90,14.09,110,17.9,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
10/3/2009,55,82,0,0,0,2.91,240,16.11,230,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/10/2009,59,79,0.02,0,0,7.83,220,17,220,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/14/2009,46.9,61,0.14,0,0,8.72,40,14.99,50,21.03,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
10/17/2009,45,57.9,0,0,0,6.26,30,14.09,40,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/29/2009,48,68,0,0,0,5.82,80,14.99,70,17.9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/2009,37.9,71.1,0,0,0,2.01,20,8.05,290,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/10/2009,55.9,63,0.88,0,0,4.7,30,16.11,30,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/16/2009,42.1,73.9,0,0,0,0.89,80,8.05,100,12.08,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/17/2009,46.9,63,0,0,0,5.82,50,14.09,50,17,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/18/2009,52,62.1,0.45,0,0,8.28,40,16.11,50,21.03,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
11/19/2009,57.9,73,0.01,0,0,5.14,250,10.07,250,14.99,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
11/22/2009,37,57,0.19,0,0,5.82,70,17,70,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/27/2009,36,54,0,0,0,7.38,250,21.03,270,31.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/1/2009,30,55.9,0,0,0,2.01,240,8.05,230,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/2009,33.1,46,0.45,0,0,6.49,80,16.11,80,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
12/11/2009,25,36,0,0,0,3.36,290,12.08,290,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/2009,28.9,48.9,0,0,0,2.91,10,10.07,350,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/17/2009,28,45,0,0,0,2.01,50,10.07,20,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/21/2009,24.1,48.9,0,0,0,2.24,240,14.09,270,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/23/2009,25,53.1,0,0,0,0.45,50,6.04,160,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/7/2010,19.9,48,0,0,0,5.37,210,12.97,230,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/8/2010,21.9,42.1,0.05,0,0,8.95,240,23.04,230,33.11,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
1/10/2010,19,37,0,0,0,2.46,30,12.08,30,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/2010,23,57,0,0,0,3.58,220,8.95,220,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/2010,35.1,66,0,0,0,1.79,240,12.08,230,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/16/2010,27,41,0,0,0,7.61,240,17.9,230,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/20/2010,23,59,0,0,0,2.46,280,12.08,290,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/2010,36,52,0.29,0,0,2.46,110,16.11,110,19.91,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
3/2/2010,33.1,42.1,0.29,0.2,0,9.62,50,19.91,10,25.95,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No
3/9/2010,35.1,73,0,0,0,2.01,230,14.09,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/2010,39,52,0,0,0,4.7,20,14.09,30,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/20/2010,39.9,78.1,0,0,0,5.59,220,17,210,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/2010,54,88,0,0,0,4.7,200,14.09,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/2010,57.9,82.9,0,0,0,3.58,220,12.97,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/2010,62.1,90,0,0,0,10.29,230,23.04,230,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/14/2010,41,57,0,0,0,7.61,50,16.11,50,23.94,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/2/2010,72,91.9,0,0,0,13.87,230,23.94,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/10/2010,42.1,68,0,0,0,4.47,80,16.11,70,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/14/2010,64.9,93.9,0,0,0,7.61,240,14.99,240,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
5/16/2010,66.9,82,0.12,0,0,4.92,120,14.99,120,19.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5/20/2010,57.9,79,0,0,0,2.68,30,8.95,40,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/26/2010,62.1,82.9,0,0,0,5.82,50,16.11,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/2010,64,87.1,0.41,0,0,6.71,230,25.05,220,31.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/1/2010,69.1,84.9,0.29,0,0,6.49,160,19.91,170,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
6/2/2010,71.1,88,0.01,0,0,4.7,140,12.97,140,17,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
6/14/2010,71.1,93,0,0,0,3.8,270,12.97,240,19.91,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/15/2010,72,93.9,0.01,0,0,2.46,230,14.99,220,17,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/25/2010,77,93.9,0,0,0,4.47,190,14.09,190,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/27/2010,73,100.9,0,0,0,8.05,230,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/20/2010,73,98.1,0.64,0,0,7.61,280,29.97,280,44.96,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
7/21/2010,75,97,0,0,0,7.83,230,17,260,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/24/2010,79,100,0,0,0,9.62,230,17.9,240,25.95,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/28/2010,73.9,93.9,0,0,0,5.14,250,12.97,220,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/30/2010,73,89.1,0,0,0,5.59,60,14.09,30,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/31/2010,64,78.1,0.12,0,0,2.91,100,10.07,110,16.11,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
8/3/2010,71.1,91,0,0,0,3.8,190,10.07,150,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/14/2010,73.9,88,0,0,0,7.61,90,14.09,90,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/2010,75,96.1,0.1,0,0,6.49,240,19.91,230,27.96,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/21/2010,66.9,90,0,0,0,3.36,130,12.97,140,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
8/23/2010,72,89.1,0,0,0,4.25,100,16.11,70,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/28/2010,70,90,0,0,0,2.68,50,12.97,110,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
8/31/2010,64.9,97,0,0,0,2.24,50,10.07,30,16.11,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
9/8/2010,71.1,91,0,0,0,8.95,280,17.9,270,23.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
9/10/2010,57.9,88,0,0,0,5.37,30,14.09,10,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/2010,64.9,88,0.03,0,0,3.8,290,12.97,340,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
9/13/2010,63,87.1,0,0,0,3.58,60,16.11,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/14/2010,60.1,96.1,0,0,0,4.03,280,16.11,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/19/2010,60.1,93,0,0,0,2.01,80,10.07,130,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/20/2010,64,93,0,0,0,4.7,50,14.09,30,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/2010,70,96.1,0,0,0,8.5,240,17.9,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/23/2010,71.1,99,0,0,0,6.71,220,14.99,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/24/2010,70,96.1,0,0,0,7.83,170,14.99,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/2010,68,77,1.84,0,0,7.83,160,21.92,170,31.09,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
10/5/2010,46.9,69.1,0,0,0,4.03,290,14.99,310,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/7/2010,46.9,82,0,0,0,5.59,260,17.9,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/2010,57,88,0,0,0,3.8,230,14.09,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/20/2010,52,64.9,0.1,0,0,2.24,40,8.05,50,12.08,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
10/22/2010,43,68,0,0,0,2.91,290,10.07,330,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/24/2010,46.9,78.1,0,0,0,5.82,230,16.11,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/30/2010,36,64.9,0,0,0,5.82,220,17,250,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/2010,46,63,0,0,0,8.5,50,16.11,50,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/3/2010,45,55.9,0.02,0,0,4.03,40,10.07,40,12.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/11/2010,39.9,66,0,0,0,4.03,40,14.99,40,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/15/2010,39.9,70,0,0,0,1.79,230,8.05,150,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/16/2010,54,66.9,0.38,0,0,8.28,250,25.05,280,36.91,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
11/17/2010,39.9,64.9,0.09,0,0,7.16,240,31.09,250,42.95,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
11/24/2010,46,63,0,0,0,5.14,80,12.08,120,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/9/2010,19.9,42.1,0,0,0,2.24,350,8.05,300,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/12/2010,36,52,0.4,0,0,7.61,190,21.03,240,29.97,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
12/14/2010,16,35.1,0,0,0,10.07,280,17.9,300,31.09,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
12/24/2010,21.9,46.9,0,0,0,0.89,350,8.95,340,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/31/2010,28.9,61,0,0,0,2.91,230,14.09,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/5/2011,26.1,46,0,0,0,0.67,150,6.04,20,8.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/9/2011,19,35.1,0,0,0,4.03,330,12.97,300,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/18/2011,32,46.9,0,0,0,4.7,20,12.97,10,21.92,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/21/2011,28,46.9,0,0,0,7.16,300,17.9,290,31.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/22/2011,17.1,32,0,0,0,5.82,50,14.09,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/26/2011,37.9,43,0.37,0,0,6.26,280,14.99,290,25.05,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
1/27/2011,28,48,0,0,0,2.68,240,12.08,240,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/28/2011,28,55.9,0,0,0,4.47,270,17,270,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2/1/2011,34,53.1,0,0,0,4.47,160,8.95,160,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2/5/2011,35.1,48.9,0.92,0,0,8.05,230,21.03,230,25.95,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2/6/2011,30,54,0,0,0,2.01,240,8.95,220,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/11/2011,21,51.1,0,0,0,1.12,330,6.93,320,10.07,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2/13/2011,25,61,0,0,0,6.93,230,17.9,220,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/16/2011,34,63,0,0,0,5.37,230,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/18/2011,52,78.1,0,0,0,10.74,230,17.9,280,23.04,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2/23/2011,28.9,53.1,0,0,0,3.36,50,8.95,50,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/3/2011,35.1,53.1,0,0,0,10.74,70,21.03,80,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/2011,46.9,64,0.05,0,0,2.91,270,10.07,300,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
3/19/2011,55.9,75,0,0,0,5.82,40,17.9,50,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/21/2011,52,75,0,0,0,12.75,240,27.96,240,36.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/23/2011,50,82.9,0.45,0,0,6.71,230,25.95,220,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/15/2008,60.1,78.1,0.11,0,0,7.61,220,16.11,240,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/16/2008,57.9,82,0.39,0,0,10.29,230,21.92,240,25.05,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
6/10/2008,73.9,100.9,0,0,0,8.05,220,17,200,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/8/2008,70,88,0,0,0,10.74,230,19.91,220,25.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
8/7/2008,73,93,0,0,0,4.92,220,17.9,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/12/2008,55.9,89.1,0,0,0,3.58,170,10.07,140,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/14/2008,60.1,84.9,0,0,0,5.59,220,14.99,230,17.9,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
8/20/2008,68,91.9,0.56,0,0,6.71,140,17,160,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
8/23/2008,66,88,0,0,0,6.93,120,12.97,120,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/2/2008,61,87.1,0,0,0,2.24,40,12.08,20,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/10/2008,66.9,75,1.19,0,0,5.14,30,12.97,30,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/11/2008,66.9,78.1,0,0,0,4.47,50,10.07,80,12.97,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/20/2008,53.1,73,0,0,0,5.59,30,12.97,360,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/2008,66.9,82.9,0,0,0,2.91,270,12.08,240,17,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
10/1/2008,51.1,73,0.25,0,0,3.36,310,12.97,320,17.9,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No
10/5/2008,54,82,0,0,0,1.57,230,8.05,250,10.07,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
10/12/2008,55.9,78.1,0,0,0,8.72,50,16.11,90,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/15/2008,54,87.1,0,0,0,1.12,50,8.95,60,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/29/2008,34,59,0,0,0,6.93,250,17.9,270,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/8/2008,44.1,73,0.06,0,0,8.72,220,19.91,240,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/18/2008,32,45,0,0,0,8.28,310,17,290,25.05,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
11/19/2008,27,45,0,0,0,6.04,240,14.09,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/30/2008,39,59,0.96,0,0,6.93,280,21.03,280,25.95,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
12/4/2008,33.1,57.9,0,0,0,8.72,220,17.9,230,21.92,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/9/2008,36,66,0,0,0,8.72,170,21.92,160,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/13/2008,25,46.9,0,0,0,1.79,330,10.07,40,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/18/2008,48.9,57.9,0.02,0,0,2.46,90,10.07,130,12.08,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
12/20/2008,48.9,61,0.19,0,0,5.59,90,17.9,90,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/22/2008,21,36,0,0,0,7.16,310,17,320,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/26/2008,37,48,0.04,0,0,4.92,100,14.99,90,19.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
12/30/2008,37,64,0,0,0,5.82,210,14.09,200,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/2009,28,46,0,0,0,5.82,210,12.08,200,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/19/2009,35.1,50,0.02,0,0,5.82,20,12.97,30,16.11,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No
1/25/2009,30,36,0,0,0,6.26,70,14.09,100,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/27/2009,39.9,43,0.11,0,0,3.8,90,8.05,90,10.07,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
1/29/2009,30,54,0,0,0,2.91,20,12.08,20,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/2009,26.1,46.9,0,0,0,5.59,270,17.9,260,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
